"Index","P","Q","E"
2000-07-01,0,0.415637528979365,1.76
2000-07-02,0,0.349433485809946,2.72
2000-07-03,0.02,0.295119664847639,1.6
2000-07-04,1.49,0.29301206362667,0.64
2000-07-05,1.41,0.289325631879873,1.12
2000-07-06,0,0.244760222256137,0.8
2000-07-07,4.53,0.34297569922153,0.48
2000-07-08,0.02,0.289978872760241,0.64
2000-07-09,0.03,0.246327774225934,0.96
2000-07-10,1.9,0.266704051493827,1.28
2000-07-11,0.03,0.227074556984231,0.96
2000-07-12,0,0.193301307105228,0.64
2000-07-13,0.04,0.166483354197858,0.64
2000-07-14,0.03,0.143936854572078,0.96
2000-07-15,0.18,0.129655267456054,1.76
2000-07-16,0,0.112498307744136,0.64
2000-07-17,0.14,0.102322165177831,1.28
2000-07-18,0.02,0.0903956504943669,1.12
2000-07-19,0.02,0.0804932329979703,3.52
2000-07-20,17.91,0.611367033030949,0.32
2000-07-21,4.81,0.671928672341883,2.24
2000-07-22,2.44,0.64478224705303,2.88
2000-07-23,0.06,0.542387729690467,1.12
2000-07-24,7.81,0.721154281782976,1.92
2000-07-25,8.27,0.898865025475092,1.92
2000-07-26,4.86,0.930872461183683,2.56
2000-07-27,0.46,0.795353765556456,0.32
2000-07-28,4.37,0.829781161636819,0.64
2000-07-29,0.04,0.696225721568953,1.28
2000-07-30,0.04,0.585466999708188,1.12
2000-07-31,0.16,0.498093766731065,0.96
2000-08-01,0.03,0.420781995282567,0.96
2000-08-02,0,0.355554258987778,1.12
2000-08-03,0.04,0.302925504046966,1.6
2000-08-04,0.07,0.260352597383553,1.28
2000-08-05,0,0.222503422556404,2.08
2000-08-06,0,0.191108986108157,1.44
2000-08-07,0.02,0.165769959010069,1.12
2000-08-08,0.79,0.171707539137809,0.96
2000-08-09,41.86,1.82654148664046,1.92
2000-08-10,3.75,1.69152672047709,2.72
2000-08-11,0,1.41109483918248,2.4
2000-08-12,0.02,1.17944503518407,1.6
2000-08-13,0.02,0.987352306735382,0.32
2000-08-14,19.07,1.70189869276644,3.04
2000-08-15,5.39,1.67827289451282,0.64
2000-08-16,3.71,1.5816488757894,2.08
2000-08-17,2.93,1.46439037986183,1.12
2000-08-18,0.04,1.22617734921854,0.96
2000-08-19,0,1.02669352274357,2.72
2000-08-20,0.04,0.863195574435458,2.08
2000-08-21,0.3,0.739964741226114,1.6
2000-08-22,0.02,0.624461347931006,1.76
2000-08-23,9.65,0.989421295892696,2.24
2000-08-24,1.4,0.898697026445633,0.96
2000-08-25,0.78,0.793468171486292,0.96
2000-08-26,0.59,0.696978427835871,2.08
2000-08-27,0.6,0.617251333916912,1.44
2000-08-28,3.07,0.669983686159136,2.24
2000-08-29,2.18,0.671104764144869,1.76
2000-08-30,0,0.567217254730263,3.2
2000-08-31,3.98,0.670554706913172,2.88
2000-09-01,1.23,0.625338247376187,1.76
2000-09-02,6.33,0.832586465614106,1.76
2000-09-03,0.61,0.731029344476235,3.04
2000-09-04,0.13,0.623612744680245,3.84
2000-09-05,0.76,0.563886368614874,4.96
2000-09-06,0,0.478847521825157,4.8
2000-09-07,0,0.408317627241473,2.08
2000-09-08,25.68,1.55352929266496,1.44
2000-09-09,3.37,1.46789018938396,2.24
2000-09-10,5.79,1.51956106768346,3.04
2000-09-11,0.08,1.27691427591772,3.2
2000-09-12,7.24,1.43322536018228,1.92
2000-09-13,0,1.20168185849594,2.88
2000-09-14,0.02,1.01066597168048,3.2
2000-09-15,0,0.851272587020702,3.04
2000-09-16,0,0.719088604527518,2.88
2000-09-17,0,0.609465126556493,4.16
2000-09-18,0,0.518547556353222,4.16
2000-09-19,0,0.443139885457486,4.32
2000-09-20,0,0.380592168678925,3.52
2000-09-21,0.02,0.329578715719,4.64
2000-09-22,0.21,0.295312821397205,5.44
2000-09-23,0,0.257961218836012,3.84
2000-09-24,0,0.226967545389774,3.2
2000-09-25,1.43,0.258093648299018,2.24
2000-09-26,27.25,1.38842674347388,0.48
2000-09-27,24.47,2.34635202153831,3.52
2000-09-28,11.89,2.56969296424173,3.52
2000-09-29,0.06,2.14993058087683,4.32
2000-09-30,1.62,1.88091281811746,4.16
2000-10-01,3.83,1.7683518302415,3.84
2000-10-02,0.29,1.49706316731388,4.48
2000-10-03,0.02,1.25864657824849,3.68
2000-10-04,0,1.05996113620476,4.32
2000-10-05,0,0.895192845899589,2.56
2000-10-06,0,0.758546747790273,3.84
2000-10-07,0,0.645217996954845,6.08
2000-10-08,0,0.551222694170002,6.08
2000-10-09,0.11,0.477933480246561,2.24
2000-10-10,0.02,0.413305803456292,1.6
2000-10-11,0,0.358851795730696,4.64
2000-10-12,0,0.313672224945935,5.6
2000-10-13,17.82,1.01274562278005,5.12
2000-10-14,4.92,1.06708603234623,1.28
2000-10-15,6.26,1.17583065946952,4.64
2000-10-16,0,0.992259201627113,5.12
2000-10-17,0.08,0.843395610323825,4.16
2000-10-18,0,0.716563834051178,3.04
2000-10-19,54.73,3.16478501881105,2.24
2000-10-20,2.24,2.7607609789932,3.68
2000-10-21,3.02,2.46546589202436,3.52
2000-10-22,0.1,2.06952632299674,4.32
2000-10-23,0.02,1.73708453460087,3.36
2000-10-24,4.18,1.66891889872658,2.56
2000-10-25,5.65,1.68821411212723,0.96
2000-10-26,0.17,1.42895122515809,2.72
2000-10-27,0.02,1.20634603651037,2.88
2000-10-28,0,1.02073764428749,6.4
2000-10-29,0,0.866804537849003,3.84
2000-10-30,0,0.739134811960066,3.2
2000-10-31,1.84,0.718584270277024,2.72
2000-11-01,6.01,0.896315071876305,2.88
2000-11-02,5.21,1.00946801903808,3.04
2000-11-03,1.08,0.90879698494458,1.92
2000-11-04,0.06,0.777284225296803,3.84
2000-11-05,3.61,0.832408699579249,4.32
2000-11-06,0.93,0.753786424599482,5.12
2000-11-07,5.25,0.883475239749073,2.24
2000-11-08,0,0.75381450249363,3.84
2000-11-09,0.11,0.651150366962942,4.32
2000-11-10,0,0.561111897563107,3.36
2000-11-11,2.74,0.60395273894003,3.04
2000-11-12,14.34,1.15493879786048,1.44
2000-11-13,27.44,2.30664454282515,0.96
2000-11-14,0.94,1.98386166807497,4.16
2000-11-15,19.36,2.67775789734667,2.08
2000-11-16,20.43,3.3780235971564,1.28
2000-11-17,1.3,2.90071815512314,0.64
2000-11-18,11.9,3.12322303103843,3.52
2000-11-19,0.02,2.61702819069664,2.88
2000-11-20,7.28,2.62107654685992,3.36
2000-11-21,18.99,3.3365603607375,4.48
2000-11-22,0,2.7942871002752,4.16
2000-11-23,11.54,3.04159725945932,4.64
2000-11-24,0.13,2.55820685805878,6.4
2000-11-25,5.14,2.4539316867218,5.12
2000-11-26,0.19,2.07445504016731,3.68
2000-11-27,0,1.74866493078245,6.72
2000-11-28,0,1.47848642283211,6.08
2000-11-29,4.65,1.51032045659752,6.4
2000-11-30,6.19,1.61867301966793,3.52
2000-12-01,7.32,1.77371475076888,3.84
2000-12-02,2.22,1.62216946205246,3.84
2000-12-03,0.13,1.38160327620646,4.16
2000-12-04,1.6,1.26059569560402,4.96
2000-12-05,0.17,1.08366232834591,5.92
2000-12-06,15.65,1.75187823312895,7.68
2000-12-07,0,1.48287471737238,6.4
2000-12-08,0,1.25977731654302,4.32
2000-12-09,0,1.07474270818003,8.16
2000-12-10,0,0.921267663381385,5.92
2000-12-11,0,0.793960081209444,5.76
2000-12-12,0,0.688349143681103,7.2
2000-12-13,0,0.600727907281042,9.44
2000-12-14,0.19,0.535854911775989,3.36
2000-12-15,0,0.474187735343853,6.08
2000-12-16,1.85,0.495596539750875,5.44
2000-12-17,0,0.440777203690587,6.4
2000-12-18,0,0.395269760859573,6.4
2000-12-19,4.08,0.503067127205893,3.04
2000-12-20,0,0.446965312436545,6.4
2000-12-21,0,0.400394523601974,8.32
2000-12-22,0,0.361726408644305,8.16
2000-12-23,2.3,0.399529415867756,8.96
2000-12-24,0,0.360976136206976,10.24
2000-12-25,0,0.328955834614243,9.92
2000-12-26,0,0.302352398776122,11.68
2000-12-27,0,0.280240412824885,11.52
2000-12-28,0,0.261852575341232,8.64
2000-12-29,0,0.246552684249228,6.72
2000-12-30,0,0.233813237455827,6.4
2000-12-31,0,0.22319686059848,6.24
2001-01-01,0,0.214340908009117,6.72
2001-01-02,0,0.206944694725347,4.64
2001-01-03,0,0.200758910013641,9.12
2001-01-04,0.23,0.197398284810957,5.92
2001-01-05,0.02,0.192876048622141,8.8
2001-01-06,1.6,0.197740178444722,6.4
2001-01-07,10.14,0.258658680256813,5.12
2001-01-08,15.95,0.405151734344744,4.32
2001-01-09,0.02,0.365279275452669,5.92
2001-01-10,0,0.331926898808426,7.52
2001-01-11,0,0.304220071436956,6.08
2001-01-12,0,0.281194303097701,7.2
2001-01-13,0,0.26204989416812,7.36
2001-01-14,0,0.246123779862185,8.16
2001-01-15,0,0.232866185087061,4.96
2001-01-16,0,0.221821268002373,10.08
2001-01-17,0,0.212611070780612,6.4
2001-01-18,2.7,0.206918519546357,7.36
2001-01-19,0.02,0.200153307025882,5.44
2001-01-20,0,0.194490798592834,6.4
2001-01-21,0.17,0.189743759931026,7.36
2001-01-22,0.17,0.185755870594997,2.88
2001-01-23,0,0.182397518552242,5.28
2001-01-24,0,0.179561236839711,7.2
2001-01-25,7.1,0.177157919903669,9.44
2001-01-26,6.19,0.175113686407852,7.68
2001-01-27,30.97,0.284278576343049,4.64
2001-01-28,0.21,0.265653636953357,7.52
2001-01-29,0.04,0.248725382832428,5.92
2001-01-30,0,0.234369276105541,6.72
2001-01-31,8.88,0.276130073045812,6.4
2001-02-01,0.41,0.259720704497688,3.84
2001-02-02,0,0.243393023600362,6.4
2001-02-03,0,0.22980393045852,5.12
2001-02-04,0,0.218485608864265,4.8
2001-02-05,44.09,0.686546649330675,7.2
2001-02-06,8.37,0.747596109699411,3.2
2001-02-07,0,0.648331706021603,3.2
2001-02-08,0.17,0.568996897941096,3.2
2001-02-09,0,0.500147149456642,7.04
2001-02-10,0.21,0.446251400238251,4.8
2001-02-11,0.02,0.398561811166661,3.04
2001-02-12,0,0.358681199086897,5.92
2001-02-13,13.54,0.524914903776317,5.44
2001-02-14,13.67,0.708338510779207,5.12
2001-02-15,5.72,0.728978816598459,4
2001-02-16,0.02,0.633432628387421,3.36
2001-02-17,0,0.553764907084838,5.76
2001-02-18,0,0.487656988384531,4.64
2001-02-19,0,0.432792167544226,5.6
2001-02-20,0,0.387249566996556,5.92
2001-02-21,0,0.349436506142558,6.24
2001-02-22,0,0.318032426301411,4.64
2001-02-23,0,0.291942396526496,5.76
2001-02-24,0,0.270258563320896,5.44
2001-02-25,0,0.252228186974232,7.2
2001-02-26,0,0.237227139144417,3.2
2001-02-27,0,0.224737928587411,6.4
2001-02-28,11,0.302606335506691,4.8
2001-03-01,0.26,0.281296510012825,7.04
2001-03-02,0,0.261222133234165,2.56
2001-03-03,0,0.244526606780604,6.4
2001-03-04,0,0.230632720314553,3.2
2001-03-05,0,0.219061884285193,5.6
2001-03-06,0,0.209417279786526,4.96
2001-03-07,0.16,0.201949223898652,3.84
2001-03-08,0,0.195127879760797,6.4
2001-03-09,0.11,0.18963259858914,3.2
2001-03-10,0.02,0.184843264759329,4.96
2001-03-11,0.02,0.180805826562417,4.8
2001-03-12,22.04,0.265100291788714,4
2001-03-13,0.9,0.254006011431148,3.68
2001-03-14,0,0.238090774111316,5.76
2001-03-15,0,0.224844683287655,4
2001-03-16,0,0.213811785467387,4.32
2001-03-17,49.41,0.844066321015291,1.6
2001-03-18,0,0.727823946930072,9.6
2001-03-19,0,0.631391513027792,3.2
2001-03-20,0,0.551384427126832,3.2
2001-03-21,0,0.484996381248114,3.52
2001-03-22,1.86,0.460403366459336,5.12
2001-03-23,0.02,0.409802153231928,0.64
2001-03-24,0.04,0.368101391565472,4
2001-03-25,0.02,0.333150172820369,2.24
2001-03-26,0,0.30383054631505,4.64
2001-03-27,0,0.279470097203998,4.8
2001-03-28,0,0.259221602476158,6.24
2001-03-29,0,0.242382593712682,4.8
2001-03-30,0,0.228370624619055,3.36
2001-03-31,0.02,0.216883765504355,1.92
2001-04-01,0,0.207128865039898,3.04
2001-04-02,0,0.198990901031725,4.16
2001-04-03,0.74,0.197692748343301,3.68
2001-04-04,0,0.191073687228485,1.6
2001-04-05,0.04,0.185799254100658,3.2
2001-04-06,0,0.181113655203545,2.72
2001-04-07,0,0.177179303089474,5.12
2001-04-08,0,0.173867931207852,2.4
2001-04-09,6.01,0.202702052861978,3.04
2001-04-10,0,0.194965804890305,3.6
2001-04-11,0,0.188502327771517,1.44
2001-04-12,2.32,0.195433196304357,5.6
2001-04-13,0.02,0.188900031098689,2.72
2001-04-14,0.02,0.183424944721623,2.08
2001-04-15,0,0.178751537305717,3.84
2001-04-16,0.02,0.174892710247064,2.24
2001-04-17,0,0.171580045684087,3.2
2001-04-18,0,0.168784945359411,3.84
2001-04-19,0,0.166419067605525,3.2
2001-04-20,0.26,0.164718258642684,3.84
2001-04-21,3.82,0.168064559805052,1.76
2001-04-22,13.08,0.220779249581953,1.12
2001-04-23,1.01,0.216060405430902,1.28
2001-04-24,0.65,0.209774868890301,2.56
2001-04-25,0.72,0.204823021561196,1.44
2001-04-26,0,0.196045464668839,2.08
2001-04-27,0.04,0.18895663597641,2.4
2001-04-28,0.02,0.182904633448134,3.2
2001-04-29,0,0.177729268660175,1.92
2001-04-30,0.04,0.173574164120492,2.56
2001-05-01,0.04,0.170064269405112,1.76
2001-05-02,0.34,0.168271790935738,2.08
2001-05-03,0.02,0.16548115968593,2.4
2001-05-04,0.02,0.163112081132034,1.44
2001-05-05,0,0.161036494068348,1.92
2001-05-06,0.06,0.159427789327959,2.56
2001-05-07,0.12,0.158158604084855,3.04
2001-05-08,0.02,0.156824483377431,2.56
2001-05-09,0.02,0.155663253422841,1.92
2001-05-10,0.12,0.154754784578488,2.72
2001-05-11,0,0.153826955899776,2.88
2001-05-12,0.02,0.153014853870648,1.44
2001-05-13,0,0.152291382820265,1.28
2001-05-14,0.02,0.151645185871725,2.88
2001-05-15,0.08,0.151063144596238,1.6
2001-05-16,3.81,0.150933685234648,3.52
2001-05-17,2.29,0.151358743729199,3.36
2001-05-18,0,0.150688874965967,1.76
2001-05-19,0.02,0.150088375982584,1.44
2001-05-20,0.11,0.14954380705228,1.6
2001-05-21,0.08,0.149046530705149,1.44
2001-05-22,0,0.148588550025303,1.28
2001-05-23,0.1,0.148163234281235,1.12
2001-05-24,0.23,0.147765085502674,1.76
2001-05-25,0,0.14738954493964,2.08
2001-05-26,0.08,0.147032832589491,0.96
2001-05-27,1.6,0.146691814142057,1.44
2001-05-28,0.4,0.14636389065824,1.44
2001-05-29,0.36,0.1460469070979,2.08
2001-05-30,0.02,0.145739076476483,1.92
2001-05-31,0.08,0.14543891698008,0.96
2001-06-01,0.1,0.145145199824879,1.28
2001-06-02,0.06,0.144856906025246,1.76
2001-06-03,0,0.14457319054831,0.8
2001-06-04,0.02,0.144293352593036,1.44
2001-06-05,0.02,0.144016810947339,0.64
2001-06-06,0.06,0.143743083555639,1.76
2001-06-07,0.38,0.143471770577455,0.16
2001-06-08,17.69,0.164263847660433,1.12
2001-06-09,0.19,0.1611464538844,1.76
2001-06-10,1.93,0.165336671583254,1.12
2001-06-11,0,0.161230842142118,0.8
2001-06-12,0.08,0.158098210401205,0.32
2001-06-13,24.76,0.362421882177696,1.76
2001-06-14,8.69,0.444680346302075,1.92
2001-06-15,0.16,0.395399799934337,1.76
2001-06-16,0.86,0.364703967048724,1.76
2001-06-17,0.02,0.32692700393247,1.92
2001-06-18,0.02,0.295552348729304,1.28
2001-06-19,0.1,0.270586512612492,0.96
2001-06-20,0.13,0.250233209424433,0.96
2001-06-21,6.24,0.321450178124967,1.28
2001-06-22,0.11,0.292325578274498,1.28
2001-06-23,0.02,0.266763963020837,1.12
2001-06-24,0,0.2452279680777,1.12
2001-06-25,0.02,0.227616153860552,1.76
2001-06-26,0,0.212681611671221,1.28
2001-06-27,0,0.200255087758248,0.96
2001-06-28,0,0.189908146937843,1.12
2001-06-29,0.06,0.182084724406738,1.28
2001-06-30,0,0.174756259747633,0.64
2001-07-01,0.02,0.168895014951681,0.8
2001-07-02,0.12,0.165266894109692,0.96
2001-07-03,0.02,0.160935932712024,1.12
2001-07-04,0.04,0.157544991937319,0.96
2001-07-05,0.08,0.155171250160198,0.64
2001-07-06,0.63,0.159857513835027,1.28
2001-07-07,8.97,0.277453552345351,0.48
2001-07-08,17.25,0.559588754871203,1.6
2001-07-09,7.34,0.643792433675252,0.48
2001-07-10,3.84,0.645518941555167,0.8
2001-07-11,0.17,0.563224532811046,1.28
2001-07-12,3.3,0.568500152053378,1.28
2001-07-13,2.97,0.567059402875869,0.16
2001-07-14,2.42,0.554479243928832,0.8
2001-07-15,0.62,0.499431623448642,1.12
2001-07-16,0,0.438169883103574,1.28
2001-07-17,1.13,0.415401443469074,1.44
2001-07-18,0.83,0.389016024988522,0.8
2001-07-19,0.06,0.348024682691338,1.28
2001-07-20,0.02,0.312999738191072,0.96
2001-07-21,0.04,0.284396103791573,1.12
2001-07-22,0.21,0.264707680275869,0.96
2001-07-23,0.08,0.24521068744395,0.8
2001-07-24,1.96,0.27400429078096,0.8
2001-07-25,2.21,0.304827593404698,0.64
2001-07-26,26.57,1.03039216065121,0.48
2001-07-27,3.76,1.0010183671429,0.32
2001-07-28,0.23,0.862222779514171,2.4
2001-07-29,0.02,0.740178005168323,3.04
2001-07-30,0.08,0.64082896464827,1.44
2001-07-31,0.19,0.561841211881997,0.8
2001-08-01,0.2,0.496597597596362,1.12
2001-08-02,3.97,0.561505797424539,0.32
2001-08-03,0.02,0.490761390996458,1.92
2001-08-04,0.61,0.450731139103873,1.44
2001-08-05,4.21,0.532807858180709,0.64
2001-08-06,20.41,1.18216230205656,2.24
2001-08-07,0.11,1.00958147453472,1.76
2001-08-08,3.03,0.97493175524187,2.4
2001-08-09,1.68,0.896164133574797,2.72
2001-08-10,0.02,0.769149017958204,2.4
2001-08-11,0.06,0.665226612862399,1.28
2001-08-12,0.02,0.577562755743111,1.76
2001-08-13,0.11,0.508018908190425,2.72
2001-08-14,1.24,0.489853712430753,0.8
2001-08-15,0.02,0.432049681060936,1.6
2001-08-16,0,0.383376569033648,4.16
2001-08-17,13.29,0.813207545498301,5.28
2001-08-18,6.3,0.930670206382573,2.88
2001-08-19,2.73,0.898713557506711,3.68
2001-08-20,4.24,0.928349628237648,4.16
2001-08-21,7.84,1.09086046562302,3.04
2001-08-22,3.98,1.08354033893367,4.64
2001-08-23,9.89,1.31064158130659,1.92
2001-08-24,0.06,1.11579865460117,1.92
2001-08-25,0.13,0.956928639180409,2.88
2001-08-26,0.04,0.821591993908376,1.44
2001-08-27,19.55,1.50386472258397,3.68
2001-08-28,30.69,2.67460153678587,1.76
2001-08-29,0.79,2.28488272923189,2.08
2001-08-30,0.12,1.92910663261385,1.92
2001-08-31,0.06,1.63115097208857,1.76
2001-09-01,2.62,1.50609781258802,1.28
2001-09-02,10.59,1.79411312557313,1.28
2001-09-03,1.81,1.60697003827623,2.72
2001-09-04,0,1.36176640921728,2.72
2001-09-05,0.36,1.1759387097772,2.24
2001-09-06,0,1.00429215594424,2.08
2001-09-07,0.15,0.869080413511126,3.52
2001-09-08,20.37,1.74956536040195,2.88
2001-09-09,3.48,1.65783239644773,3.84
2001-09-10,0.73,1.441689669916,2.24
2001-09-11,0.04,1.22768021474337,2.4
2001-09-12,17.37,1.93647322287974,2.08
2001-09-13,7.93,2.05832627368492,1.6
2001-09-14,0.19,1.74838673617567,2.24
2001-09-15,0,1.4811784972349,2.56
2001-09-16,0.04,1.26166565786814,3.2
2001-09-17,0,1.07750503360066,4.48
2001-09-18,0,0.924752464569468,3.2
2001-09-19,0,0.798041740210325,3.2
2001-09-20,0,0.692923509330999,3.2
2001-09-21,1.21,0.664398113667235,3.36
2001-09-22,1.06,0.632891157090542,3.04
2001-09-23,0.86,0.596734237835809,2.88
2001-09-24,0.02,0.526882590969764,3.2
2001-09-25,1.6,0.542010691591922,4.8
2001-09-26,5.13,0.715918187190856,3.04
2001-09-27,0.06,0.62767433187499,2.72
2001-09-28,0.02,0.552611376326567,4
2001-09-29,0.06,0.492065381002818,3.2
2001-09-30,0.04,0.44089698795333,4.32
2001-10-01,0,0.396679343656447,3.52
2001-10-02,12.28,0.888029929665794,1.12
2001-10-03,4.55,0.971076062450724,2.72
2001-10-04,4.09,1.02088983554723,3.04
2001-10-05,0.08,0.881912388869201,2.08
2001-10-06,0.08,0.766588225054232,3.04
2001-10-07,4.39,0.860765053253482,8.48
2001-10-08,2.05,0.833318236389941,3.52
2001-10-09,0.08,0.726264518700899,3.36
2001-10-10,0.02,0.634899547177263,3.68
2001-10-11,10.24,0.985921155538184,2.88
2001-10-12,22.75,1.87049736317689,0.96
2001-10-13,0.67,1.61583631834883,4.48
2001-10-14,3.94,1.55692266564982,3.2
2001-10-15,0.02,1.32522994567723,3.2
2001-10-16,0,1.13213685344696,4.96
2001-10-17,1.6,1.04334456659232,2.56
2001-10-18,0.33,0.912961575731746,4.32
2001-10-19,2.16,0.884142850880753,4.32
2001-10-20,0.17,0.773628254763985,3.36
2001-10-21,0.04,0.676357441839647,4.96
2001-10-22,0,0.593968938777625,4.48
2001-10-23,0,0.525596696281323,4
2001-10-24,30.95,1.78306810789824,4.64
2001-10-25,0.32,1.52720620745492,6.56
2001-10-26,2.82,1.42400832342277,5.44
2001-10-27,5.78,1.46629053524731,4.96
2001-10-28,0.12,1.25555672735758,5.12
2001-10-29,0.23,1.08522708500721,7.2
2001-10-30,0,0.934336106463141,5.92
2001-10-31,3.1,0.930353452814122,6.56
2001-11-01,0,0.805928711692584,5.44
2001-11-02,0.13,0.707464968091044,6.4
2001-11-03,0.09,0.624167107181768,6.24
2001-11-04,0.02,0.552550951217922,4.16
2001-11-05,0,0.49243490173064,4.8
2001-11-06,0.02,0.443159595939032,4.64
2001-11-07,22.02,1.13848981207467,6.56
2001-11-08,2.56,1.0688018702044,1.6
2001-11-09,0.1,0.924630901074741,4.8
2001-11-10,1.29,0.84556996967783,3.84
2001-11-11,0,0.735954311717938,5.44
2001-11-12,0.13,0.649181878873386,4.48
2001-11-13,1.96,0.634474806059149,3.52
2001-11-14,0,0.560806915672949,3.2
2001-11-15,0.13,0.503570614342261,4.8
2001-11-16,0,0.452146429998686,3.68
2001-11-17,0,0.409445378115394,6.56
2001-11-18,0.67,0.391815217385888,6.72
2001-11-19,15.47,0.782815612689803,8.32
2001-11-20,1.6,0.728447376532013,4.32
2001-11-21,0,0.638809648606245,4.48
2001-11-22,0.08,0.566503756409642,6.4
2001-11-23,0,0.504410782601937,4.16
2001-11-24,0.12,0.455687752071073,5.28
2001-11-25,0,0.412405230225355,7.04
2001-11-26,0,0.376454845347988,11.68
2001-11-27,0,0.346583958667648,9.12
2001-11-28,4,0.387277545112064,4.16
2001-11-29,0.1,0.357110712165882,4.32
2001-11-30,0,0.330429105698603,5.6
2001-12-01,0,0.308243679039236,7.36
2001-12-02,0,0.289786338347933,8.16
2001-12-03,0.98,0.284933130312429,5.6
2001-12-04,0.42,0.274475495252058,8.32
2001-12-05,9.11,0.351425781054827,5.28
2001-12-06,0.02,0.32566147277414,3.04
2001-12-07,2.33,0.327710530789731,3.36
2001-12-08,3.67,0.344343272183549,7.52
2001-12-09,3.46,0.354881625857591,3.84
2001-12-10,0.08,0.328983171761733,6.56
2001-12-11,0,0.306642781041478,8.96
2001-12-12,0,0.288057685923519,8.32
2001-12-13,0,0.272586376956836,5.28
2001-12-14,0,0.259696951454177,8.16
2001-12-15,0,0.248948386309025,6.4
2001-12-16,0,0.239975010500055,4.48
2001-12-17,0,0.232473630591149,6.24
2001-12-18,0,0.226192855941663,6.4
2001-12-19,0,0.220924247789041,8.32
2001-12-20,0,0.216494980580739,8
2001-12-21,0,0.212761757175691,7.2
2001-12-22,0,0.209605763681793,8.8
2001-12-23,0,0.206928486299328,6.72
2001-12-24,1.99,0.204648242889829,6.56
