"f","e","d","tau_q","tau_s","v_s","results"
0.5,0.998888888888889,394.444444444444,4.55555555555556,555.555555555556,0.8,1.03650788316253
0.5,0.998888888888889,316.666666666667,4.55555555555556,555.555555555556,0.8,1.02310360811135
0.5,0.998888888888889,316.666666666667,6.11111111111111,555.555555555556,0.8,1.05914634673346
0.5,0.998888888888889,316.666666666667,6.11111111111111,377.777777777778,0.8,1.03328557678423
0.5,1.00333333333333,316.666666666667,6.11111111111111,377.777777777778,0.8,1.03366148296571
0.5,1.00333333333333,316.666666666667,6.11111111111111,377.777777777778,0.866666666666667,1.12357724060797
0.722222222222222,1.00333333333333,316.666666666667,6.11111111111111,377.777777777778,0.866666666666667,1.20566894558079
0.5,1.00777777777778,550,3.77777777777778,733.333333333333,0.733333333333333,0.954679333054585
0.5,1.00777777777778,550,3.77777777777778,555.555555555556,0.733333333333333,0.938794726743048
0.5,1.00777777777778,550,3.77777777777778,555.555555555556,0.8,1.03761383515615
0.5,1.00777777777778,550,5.33333333333333,555.555555555556,0.8,1.07434888660845
0.722222222222222,1.00777777777778,550,5.33333333333333,555.555555555556,0.8,1.21959227734506
0.722222222222222,1.00333333333333,550,5.33333333333333,555.555555555556,0.8,1.21763087444249
0.722222222222222,1.00333333333333,472.222222222222,5.33333333333333,555.555555555556,0.8,1.19793224671128
1.16666666666667,1.00333333333333,550,3,466.666666666667,0.8,1.46169478928607
1.16666666666667,0.998888888888889,550,3,466.666666666667,0.8,1.45921953458533
1.16666666666667,0.998888888888889,550,3,466.666666666667,0.733333333333333,1.42206050385166
1.16666666666667,0.998888888888889,472.222222222222,3,466.666666666667,0.733333333333333,1.38474383229963
1.16666666666667,0.998888888888889,472.222222222222,3,288.888888888889,0.733333333333333,1.37422210499731
1.16666666666667,0.998888888888889,472.222222222222,4.55555555555556,288.888888888889,0.733333333333333,1.39770234125843
1.38888888888889,0.998888888888889,472.222222222222,4.55555555555556,288.888888888889,0.733333333333333,1.48636175786163
0.833333333333333,0.998888888888889,511.111111111111,7.66666666666667,377.777777777778,0.833333333333333,1.32472547039238
0.833333333333333,1.00333333333333,511.111111111111,7.66666666666667,377.777777777778,0.833333333333333,1.32683470062714
0.833333333333333,1.00333333333333,433.333333333333,7.66666666666667,377.777777777778,0.833333333333333,1.30131342478419
0.833333333333333,1.00333333333333,433.333333333333,6.11111111111111,377.777777777778,0.833333333333333,1.28633339456988
0.833333333333333,1.00333333333333,433.333333333333,6.11111111111111,555.555555555556,0.833333333333333,1.30908154033454
0.611111111111111,1.00333333333333,433.333333333333,6.11111111111111,555.555555555556,0.833333333333333,1.16538179064906
0.611111111111111,1.00333333333333,433.333333333333,6.11111111111111,555.555555555556,0.9,1.24553335116546
0.611111111111111,1.01,394.444444444444,3,733.333333333333,0.966666666666667,1.33504538093391
0.611111111111111,1.01,316.666666666667,3,733.333333333333,0.966666666666667,1.32613987692756
0.611111111111111,1.01,316.666666666667,3,555.555555555556,0.966666666666667,1.30165851341274
0.611111111111111,1.00555555555556,316.666666666667,3,555.555555555556,0.966666666666667,1.30101739482274
0.611111111111111,1.00555555555556,316.666666666667,3,555.555555555556,0.9,1.18750462397948
0.833333333333333,1.00555555555556,316.666666666667,3,555.555555555556,0.9,1.30069818055064
0.833333333333333,1.00555555555556,316.666666666667,4.55555555555556,555.555555555556,0.9,1.31906271235128
0.833333333333333,0.996666666666667,394.444444444444,6.88888888888889,555.555555555556,0.866666666666667,1.33001839853387
0.833333333333333,0.992222222222222,394.444444444444,6.88888888888889,555.555555555556,0.866666666666667,1.32807146218432
0.833333333333333,0.992222222222222,472.222222222222,6.88888888888889,555.555555555556,0.866666666666667,1.35230008114193
0.833333333333333,0.992222222222222,472.222222222222,8.44444444444444,555.555555555556,0.866666666666667,1.36233332307284
0.833333333333333,0.992222222222222,472.222222222222,8.44444444444444,555.555555555556,0.933333333333333,1.41433682456885
1.05555555555556,0.992222222222222,472.222222222222,8.44444444444444,555.555555555556,0.933333333333333,1.50638217415171
1.05555555555556,0.992222222222222,472.222222222222,8.44444444444444,733.333333333333,0.933333333333333,1.51735868460094
1.05555555555556,1.00555555555556,433.333333333333,4.55555555555556,555.555555555556,0.733333333333333,1.34344145648937
1.27777777777778,1.00555555555556,433.333333333333,4.55555555555556,555.555555555556,0.733333333333333,1.437720446927
1.27777777777778,1.00555555555556,433.333333333333,4.55555555555556,377.777777777778,0.733333333333333,1.43111905920112
1.27777777777778,1.00555555555556,433.333333333333,4.55555555555556,377.777777777778,0.8,1.46453647179547
1.27777777777778,1.00555555555556,433.333333333333,6.11111111111111,377.777777777778,0.8,1.47747787021782
1.27777777777778,1.01,433.333333333333,6.11111111111111,377.777777777778,0.8,1.47972221943609
1.27777777777778,1.01,355.555555555556,6.11111111111111,377.777777777778,0.8,1.43709396969194
