"f","e","d","tau_q","tau_s","v_s"
0.802177934257076,0.0129830127337804,0.180408815216859,0.152506904358418,0.0615125913050463,0.275843989343549
0.318477762263347,0.0065935807125328,0.151235969299002,0.0448741567293798,0.132373295456123,0.468864379601364
0.361168684416269,0.0102982347427449,0.287444224993383,0.0567034205856132,0.127426383818019,0.217529428404584
0.354181682318266,0.0128399428034331,0.250673485607811,0.104600635577601,0.0415292715905125,0.191882461708648
0.495336365468058,0.0131800129521409,0.242756923743981,0.144636183633251,0.036232116535917,0.234026086582961
0.564012028614336,0.0056336962406256,0.0559299983027284,0.0597968607052302,0.0781257474935515,0.30778552717714
0.375655514524009,0.0132207239633697,0.239742183293368,0.12319753101675,0.0322686353282364,0.201768769022559
0.274900766646935,0.0101208004388287,0.223062212030278,0.0347282447754615,0.070766788520249,0.0948125873379002
0.500328523088678,0.00639792017032015,0.113219543248499,0.0626177956042362,0.207791075877983,0.351690314636111
0.301085465259643,0.00270653007450328,0.044115450067439,0.0196195131407784,0.0879004486620261,0.342406320410493
0.185215895512902,0.00646237639845282,0.16262921873289,0.0104200621109385,0.0629418874498189,0.294711567577766
0.339316183193272,0.0116921892900912,0.369793321136624,0.0779740028511444,0.0849873110597699,0.199360410202409
0.74260242486579,0.0100267438263302,0.141496167102018,0.0737756569713088,0.249910610888859,0.258750452284406
0.667881863456454,0.0109136399661924,0.240288972995772,0.223148377108684,0.218496930022294,0.434880742771204
0.539367868360729,0.00649960586684983,0.0910714634372312,0.0759218619306168,0.087834859711089,0.33851482153624
0.400803463406207,0.0028285499698022,0.0269374365757802,0.0222358830936908,0.182544887401548,0.408262167252982
0.128779711578986,0.00597334258278792,0.106077098196433,0.0104201094586198,0.0261725318140282,0.156782217702878
0.431816570881649,0.012100656321401,0.352498560350911,0.0880678140735558,0.119261405062687,0.188166490436847
0.442411330864312,0.00894650924676554,0.18529768491371,0.0373071992021412,0.141528985834194,0.21858086056592
0.348834054223479,0.00303349322883228,0.0456622503575144,0.0550891003225917,0.0774351764720738,0.364690924246069
0.377797804106406,0.00750154040329853,0.09402774393652,0.0161528971631686,0.0700451677471126,0.175793301009364
0.237846957544807,0.00940494565448979,0.261127140747108,0.0392121774095422,0.0523833321941503,0.193798586731742
0.285505178281298,0.00720355301964126,0.0792652356285117,0.00821902471082048,0.0523400740992663,0.137529444247386
0.322518637406732,0.0110329457758684,0.153641113507241,0.0571577633723397,0.014201732626562,0.11241161279818
0.270330414178233,0.00725915092258944,0.143167461086335,0.0165393639051103,0.0673151556584983,0.206837684704197
0.263272556600969,0.0115997496807907,0.285162798846494,0.0602422637241418,0.0358804746192209,0.155662005139057
0.738462920298888,0.00827412645842962,0.0784046758361967,0.0958870389000666,0.074930544996521,0.307372098887759
0.245486665489958,0.0108175818891443,0.378267743263994,0.0550559649414861,0.0701146312531709,0.192012705481082
0.49733255426454,0.00506524235999173,0.0975408474723771,0.174400854404677,0.148144383020909,0.402075551901859
0.479293575819106,0.0056394678549232,0.0424478522609295,0.00992176841019266,0.0669786007800877,0.257208831235811
0.578968908564459,0.00881585068723822,0.0989214739344213,0.0522794761304013,0.0542389127289322,0.240216683323746
0.585733582433301,0.00868644884577385,0.105286257852111,0.0429717410710406,0.0877349846306608,0.238247022784632
0.632592808509358,0.00736423351299642,0.0900729350017393,0.0970176991543781,0.0704819176988725,0.342394395094203
0.362883199626074,0.00412010269901231,0.0914379817168465,0.149148324087855,0.158561884132657,0.342508306094835
0.560936382212329,0.0136010556717192,0.313603670855089,0.158524825254469,0.0958152244234789,0.275500784865379
0.200112794258578,0.0083530159755707,0.195402634127761,0.017769744935503,0.0633238936775804,0.178410583590027
0.258335056723125,0.00943065486591621,0.128325651295169,0.0469679433667824,0.00834923297055035,0.095028026764199
0.330282047008579,0.0064738077487636,0.122559849953241,0.0256902618112065,0.0845019589357232,0.30935842241453
0.289047085381133,0.0107790168679678,0.219710280966456,0.0388847030463602,0.0450936459728268,0.102629327866088
0.354715442338893,0.00889043864527039,0.102562361420366,0.030101550696493,0.0376517538214216,0.153467998100787
0.326032381244845,0.00808821594699971,0.108098757812813,0.0249620063963452,0.105497174486269,0.156282612546743
0.324257898669522,0.0102734053319953,0.175320650306343,0.0403293695472318,0.078157537397594,0.115300181320332
0.311164260922148,0.0106625309836961,0.200110368552275,0.0511925571511362,0.0652401757950116,0.147787865993898
0.171836520205249,0.005743212390108,0.0859668123365243,0.00577783997868231,0.0382251799235789,0.1951830526703
0.570247630207188,0.00663295468661396,0.0762929805120383,0.0206763849464053,0.183395128738884,0.288388096473247
