"Index","P","Q","E"
1964-04-04,0,0.152830405405405,-79.2
1964-04-05,0,0.159566216216216,-79.2
1964-04-06,0,0.162983108108108,-79.2
1964-04-07,0,0.154319594594595,-79.2
1964-04-08,0.17,0.207487162162162,-79.2
1964-04-09,32.57,0.460193243243243,-79.2
1964-04-10,0.49,0.277710810810811,-79.2
1964-04-11,0,0.21775,-79.2
1964-04-12,0,76.7713985325809,-79.2
1964-04-13,0,76.7713985325809,-79.2
1964-04-14,0,76.7713985325809,-79.2
1964-04-15,0,76.7713985325809,-79.2
1964-04-16,0,76.7713985325809,-79.2
1964-04-17,0,76.7713985325809,-79.2
1964-04-18,0.03,76.8013985325808,-79.2
1964-04-19,0.03,76.8013985325808,-79.2
1964-04-20,0.18,76.9513985325809,-79.2
1964-04-21,42.71,119.481398532581,-79.2
1964-04-22,61.49,138.261398532582,-79.2
1964-04-23,23.73,100.501398532581,-79.2
1964-04-24,7.07,83.841398532582,-79.2
1964-04-25,0.01,76.7813985325808,-79.2
1964-04-26,0.65,77.4213985325809,-79.2
1964-04-27,10.42,87.191398532582,-79.2
1964-04-28,0,76.7713985325809,-79.2
1964-04-29,0,76.7713985325809,-79.2
1964-04-30,0,76.7713985325809,-79.2
1964-05-01,0.11,76.8813985325809,-79.2
1964-05-02,0.02,76.7913985325808,-79.2
1964-05-03,0.91,77.6813985325807,-79.2
1964-05-04,0.02,76.7913985325808,-79.2
1964-05-05,0,76.7713985325809,-79.2
1964-05-06,9.15,85.921398532582,-79.2
1964-05-07,0.03,76.8013985325809,-79.2
1964-05-08,1.29,78.0613985325807,-79.2
1964-05-09,0.02,76.7913985325808,-79.2
1964-05-10,0,76.7713985325809,-79.2
1964-05-11,0.05,76.8213985325809,-79.2
1964-05-12,0.13,76.9013985325808,-79.2
1964-05-13,0.08,76.8513985325808,-79.2
1964-05-14,0.03,76.8013985325808,-79.2
1964-05-15,2.95,79.7213985325807,-79.2
1964-05-16,0.01,76.7813985325808,-79.2
1964-05-17,0.03,76.8013985325808,-79.2
1964-05-18,0,76.7713985325809,-79.2
1964-05-19,0,76.7713985325809,-79.2
1964-05-20,0,76.7713985325809,-79.2
1964-05-21,0,76.7713985325809,-79.2
1964-05-22,0,76.7713985325809,-79.2
1964-05-23,0,76.7713985325809,-79.2
1964-05-24,0,76.7713985325809,-79.2
1964-05-25,0,76.7713985325809,-79.2
1964-05-26,0,76.7713985325809,-79.2
1964-05-27,0,76.7713985325809,-79.2
1964-05-28,8.56,85.331398532582,-79.2
1964-05-29,0,76.7713985325809,-79.2
1964-05-30,0,76.7713985325809,-79.2
1964-05-31,32.98,109.751398532581,-79.2
1964-06-01,1.59,78.3613985325807,-79.2
1964-06-02,0,76.7713985325809,-79.2
1964-06-03,0,76.7713985325809,-79.2
1964-06-04,0,76.7713985325809,-79.2
1964-06-05,0,76.7713985325809,-79.2
1964-06-06,0,76.7713985325809,-79.2
1964-06-07,0.05,76.8213985325809,-79.2
1964-06-08,1.75,78.5213985325807,-79.2
1964-06-09,0,76.7713985325809,-79.2
1964-06-10,0,76.7713985325809,-79.2
1964-06-11,0.02,76.7913985325808,-79.2
1964-06-12,0,76.7713985325809,-79.2
1964-06-13,0,76.7713985325809,-79.2
1964-06-14,0,76.7713985325809,-79.2
1964-06-15,0,76.7713985325809,-79.2
1964-06-16,3.6,80.3713985325807,-79.2
1964-06-17,0.03,76.8013985325808,-79.2
1964-06-18,4.39,81.1613985325807,-79.2
1964-06-19,10.72,87.491398532582,-79.2
1964-06-20,3.98,80.7513985325808,-79.2
1964-06-21,0.05,76.8213985325808,-79.2
1964-06-22,0.02,76.7913985325808,-79.2
1964-06-23,21.15,97.9213985325813,-79.2
1964-06-24,8.34,85.111398532582,-79.2
1964-06-25,0.06,76.8313985325809,-79.2
1964-06-26,0.28,77.0513985325808,-79.2
1964-06-27,0.3,77.0713985325808,-79.2
1964-06-28,0.05,76.8213985325809,-79.2
1964-06-29,0.07,76.8413985325808,-79.2
1964-06-30,22.92,99.6913985325812,-79.2
1964-07-01,19.57,96.3413985325816,-79.2
1964-07-02,0.05,76.8213985325809,-79.2
1964-07-03,18.02,94.7913985325816,-79.2
1964-07-04,0.03,76.8013985325808,-79.2
1964-07-05,0.07,76.8413985325808,-79.2
1964-07-06,3.88,80.6513985325807,-79.2
1964-07-07,0.3,77.0713985325808,-79.2
1964-07-08,0.08,76.8513985325808,-79.2
1964-07-09,0.18,76.9513985325809,-79.2
1964-07-10,0.03,76.8013985325808,-79.2
1964-07-11,0.05,76.8213985325809,-79.2
1964-07-12,0,76.7713985325809,-79.2
1964-07-13,0,76.7713985325809,-79.2
1964-07-14,106.03,182.80139853258,-79.2
1964-07-15,0,76.7713985325809,-79.2
1964-07-16,24.21,100.981398532581,-79.2
1964-07-17,0,76.7713985325809,-79.2
1964-07-18,34.88,111.651398532581,-79.2
1964-07-19,0,76.7713985325809,-79.2
1964-07-20,0,76.7713985325809,-79.2
1964-07-21,0,76.7713985325809,-79.2
1964-07-22,0,76.7713985325809,-79.2
1964-07-23,0,76.7713985325809,-79.2
1964-07-24,0,76.7713985325809,-79.2
1964-07-25,27.7,104.471398532581,-79.2
1964-07-26,0,76.7713985325809,-79.2
1964-07-27,3.81,80.5813985325807,-79.2
1964-07-28,0,76.7713985325809,-79.2
1964-07-29,0,76.7713985325809,-79.2
1964-07-30,0,76.7713985325809,-79.2
1964-07-31,0,76.7713985325809,-79.2
1964-08-01,0,76.7713985325809,-79.2
1964-08-02,0,76.7713985325809,-79.2
1964-08-03,0,76.7713985325809,-79.2
1964-08-04,0,76.7713985325809,-79.2
1964-08-05,5.6,82.3713985325807,-79.2
1964-08-06,0,76.7713985325809,-79.2
1964-08-07,22.52,99.2913985325812,-79.2
1964-08-08,0,76.7713985325809,-79.2
1964-08-09,26.85,103.621398532581,-79.2
1964-08-10,0,76.7713985325809,-79.2
1964-08-11,0,76.7713985325809,-79.2
1964-08-12,0,76.7713985325809,-79.2
1964-08-13,0,76.7713985325809,-79.2
1964-08-14,0,76.7713985325809,-79.2
1964-08-15,0,76.7713985325809,-79.2
1964-08-16,0,76.7713985325809,-79.2
1964-08-17,0,76.7713985325809,-79.2
1964-08-18,0,76.7713985325809,-79.2
1964-08-19,0,76.7713985325809,-79.2
1964-08-20,0,76.7713985325809,-79.2
1964-08-21,0,76.7713985325809,-79.2
1964-08-22,0,76.7713985325809,-79.2
1964-08-23,0,76.7713985325809,-79.2
1964-08-24,0,76.7713985325809,-79.2
1964-08-25,53.02,129.79139853258,-79.2
1964-08-26,4.23,81.0013985325808,-79.2
1964-08-27,0.01,76.7813985325808,-79.2
1964-08-28,0,76.7713985325809,-79.2
1964-08-29,0.17,76.9413985325809,-79.2
1964-08-30,0.23,77.0013985325808,-79.2
1964-08-31,0.03,76.8013985325808,-79.2
1964-09-01,0.02,76.7913985325808,-79.2
1964-09-02,1.48,78.2513985325807,-79.2
1964-09-03,0,76.7713985325809,-79.2
1964-09-04,0.33,77.1013985325809,-79.2
1964-09-05,0.12,76.8913985325808,-79.2
1964-09-06,0,76.7713985325809,-79.2
1964-09-07,39.7,116.47139853258,-79.2
1964-09-08,7.26,84.0313985325819,-79.2
1964-09-09,0.21,76.9813985325809,-79.2
1964-09-10,0,76.7713985325809,-79.2
1964-09-11,17.24,94.0113985325817,-79.2
1964-09-12,0.54,77.3113985325808,-79.2
1964-09-13,0.29,77.0613985325809,-79.2
1964-09-14,17.33,94.1013985325816,-79.2
1964-09-15,0,76.7713985325809,-79.2
1964-09-16,0.26,77.0313985325808,-79.2
1964-09-17,19.14,95.9113985325816,-79.2
1964-09-18,0.19,76.9613985325808,-79.2
1964-09-19,0.02,76.7913985325808,-79.2
1964-09-20,0,76.7713985325809,-79.2
1964-09-21,0,76.7713985325809,-79.2
1964-09-22,0,76.7713985325809,-79.2
1964-09-23,0.31,77.0813985325809,-79.2
1964-09-24,0,76.7713985325809,-79.2
1964-09-25,5.45,82.2213985325807,-79.2
1964-09-26,0,76.7713985325809,-79.2
1964-09-27,0.03,76.8013985325808,-79.2
1964-09-28,32.53,109.301398532581,-79.2
1964-09-29,9.77,86.541398532582,-79.2
1964-09-30,0.5,77.2713985325809,-79.2
1964-10-01,0.01,76.7813985325808,-79.2
1964-10-02,0.38,77.1513985325809,-79.2
1964-10-03,1.61,78.3813985325807,-79.2
1964-10-04,0.21,76.9813985325808,-79.2
1964-10-05,0.5,77.2713985325808,-79.2
1964-10-06,56.66,133.43139853258,-79.2
1964-10-07,10.01,86.781398532582,-79.2
1964-10-08,0.11,76.8813985325809,-79.2
1964-10-09,16.15,92.9213985325816,-79.2
1964-10-10,0.15,76.9213985325808,-79.2
1964-10-11,0.62,77.3913985325808,-79.2
1964-10-12,15.28,92.0513985325811,-79.2
1964-10-13,0.03,76.8013985325808,-79.2
1964-10-14,0.07,76.8413985325808,-79.2
1964-10-15,2.97,79.7413985325807,-79.2
1964-10-16,0.36,77.1313985325809,-79.2
1964-10-17,0.72,77.4913985325808,-79.2
1964-10-18,7.4,84.1713985325819,-79.2
1964-10-19,0,76.7713985325809,-79.2
1964-10-20,0,76.7713985325809,-79.2
1964-10-21,0,76.7713985325809,-79.2
1964-10-22,0,76.7713985325809,-79.2
1964-10-23,0.05,76.8213985325809,-79.2
1964-10-24,0.68,77.4513985325808,-79.2
1964-10-25,0.3,77.0713985325808,-79.2
1964-10-26,17.65,94.4213985325815,-79.2
1964-10-27,0.02,76.7913985325808,-79.2
1964-10-28,0.07,76.8413985325808,-79.2
1964-10-29,0.02,76.7913985325808,-79.2
1964-10-30,3.17,79.9413985325807,-79.2
1964-10-31,0.27,77.0413985325808,-79.2
1964-11-01,0,76.7713985325809,-79.2
1964-11-02,0,76.7713985325809,-79.2
1964-11-03,0.18,76.9513985325809,-79.2
1964-11-04,48.97,125.741398532581,-79.2
1964-11-05,0.03,76.8013985325808,-79.2
1964-11-06,0.03,76.8013985325808,-79.2
1964-11-07,0.14,76.9113985325808,-79.2
1964-11-08,0,76.7713985325809,-79.2
1964-11-09,0,76.7713985325809,-79.2
1964-11-10,0,76.7713985325809,-79.2
1964-11-11,0,76.7713985325809,-79.2
1964-11-12,0,76.7713985325809,-79.2
1964-11-13,0,76.7713985325809,-79.2
1964-11-14,0,76.7713985325809,-79.2
1964-11-15,0,76.7713985325809,-79.2
1964-11-16,0,76.7713985325809,-79.2
1964-11-17,0,76.7713985325809,-79.2
1964-11-18,0,76.7713985325809,-79.2
1964-11-19,30.8,107.571398532581,-79.2
1964-11-20,0.15,76.9213985325808,-79.2
1964-11-21,0,76.7713985325809,-79.2
1964-11-22,3.77,80.5413985325807,-79.2
1964-11-23,0,76.7713985325809,-79.2
1964-11-24,0,76.7713985325809,-79.2
1964-11-25,0,76.7713985325809,-79.2
1964-11-26,0,76.7713985325809,-79.2
1964-11-27,0,76.7713985325809,-79.2
1964-11-28,0,76.7713985325809,-79.2
1964-11-29,0,76.7713985325809,-79.2
1964-11-30,0,76.7713985325809,-79.2
1964-12-01,0.99,77.7613985325807,-79.2
1964-12-02,10.9,87.6713985325811,-79.2
1964-12-03,0,76.7713985325809,-79.2
1964-12-04,0,76.7713985325809,-79.2
1964-12-05,0,76.7713985325809,-79.2
1964-12-06,0,76.7713985325809,-79.2
1964-12-07,0,76.7713985325809,-79.2
1964-12-08,0.17,76.9413985325809,-79.2
1964-12-09,6.31,83.081398532582,-79.2
1964-12-10,6.25,83.0213985325821,-79.2
1964-12-11,0.01,76.7813985325808,-79.2
1964-12-12,0,76.7713985325809,-79.2
1964-12-13,0,76.7713985325809,-79.2
1964-12-14,0,76.7713985325809,-79.2
1964-12-15,0,76.7713985325809,-79.2
1964-12-16,0,76.7713985325809,-79.2
1964-12-17,0,76.7713985325809,-79.2
1964-12-18,0,76.7713985325809,-79.2
1964-12-19,0,76.7713985325809,-79.2
1964-12-20,0,76.7713985325809,-79.2
1964-12-21,1.97,78.7413985325807,-79.2
1964-12-22,2.6,79.3713985325807,-79.2
1964-12-23,0.47,77.2413985325809,-79.2
1964-12-24,0,76.7713985325809,-79.2
1964-12-25,0.18,76.9513985325809,-79.2
1964-12-26,36.61,113.38139853258,-79.2
1964-12-27,0.02,76.7913985325808,-79.2
1964-12-28,0,76.7713985325809,-79.2
1964-12-29,0,76.7713985325809,-79.2
1964-12-30,0,76.7713985325809,-79.2
1964-12-31,0,76.7713985325809,-79.2
1965-01-01,0,76.7713985325809,-79.2
1965-01-02,0,76.7713985325809,-79.2
1965-01-03,0,76.7713985325809,-79.2
1965-01-04,0,76.7713985325809,-79.2
1965-01-05,0,76.7713985325809,-79.2
1965-01-06,0,76.7713985325809,-79.2
1965-01-07,0,76.7713985325809,-79.2
1965-01-08,0,76.7713985325809,-79.2
1965-01-09,0,76.7713985325809,-79.2
1965-01-10,0.03,76.8013985325808,-79.2
1965-01-11,5.65,82.4213985325807,-79.2
1965-01-12,0,76.7713985325809,-79.2
1965-01-13,0,76.7713985325809,-79.2
1965-01-14,0,76.7713985325809,-79.2
1965-01-15,0,76.7713985325809,-79.2
1965-01-16,0,76.7713985325809,-79.2
1965-01-17,0,76.7713985325809,-79.2
1965-01-18,0,76.7713985325809,-79.2
1965-01-19,0,76.7713985325809,-79.2
1965-01-20,0,76.7713985325809,-79.2
1965-01-21,0,76.7713985325809,-79.2
1965-01-22,0,76.7713985325809,-79.2
1965-01-23,0,76.7713985325809,-79.2
1965-01-24,0,76.7713985325809,-79.2
1965-01-25,0,76.7713985325809,-79.2
1965-01-26,0,76.7713985325809,-79.2
1965-01-27,0,76.7713985325809,-79.2
1965-01-28,0,76.7713985325809,-79.2
1965-01-29,0,76.7713985325809,-79.2
1965-01-30,0,76.7713985325809,-79.2
1965-01-31,0,76.7713985325809,-79.2
1965-02-01,0,76.7713985325809,-79.2
1965-02-02,0,76.7713985325809,-79.2
1965-02-03,0,76.7713985325809,-79.2
1965-02-04,0.78,77.5513985325809,-79.2
1965-02-05,0,76.7713985325809,-79.2
1965-02-06,0,76.7713985325809,-79.2
1965-02-07,0,76.7713985325809,-79.2
1965-02-08,0,76.7713985325809,-79.2
1965-02-09,15.68,92.4513985325811,-79.2
1965-02-10,7.4,84.1713985325819,-79.2
1965-02-11,0,76.7713985325809,-79.2
1965-02-12,0,76.7713985325809,-79.2
1965-02-13,0,76.7713985325809,-79.2
1965-02-14,0,76.7713985325809,-79.2
1965-02-15,0,76.7713985325809,-79.2
1965-02-16,0,76.7713985325809,-79.2
1965-02-17,0.02,76.7913985325808,-79.2
1965-02-18,0,76.7713985325809,-79.2
1965-02-19,0.19,76.9613985325808,-79.2
1965-02-20,0,76.7713985325809,-79.2
1965-02-21,0,76.7713985325809,-79.2
1965-02-22,0,76.7713985325809,-79.2
1965-02-23,0.78,77.5513985325809,-79.2
1965-02-24,0,76.7713985325809,-79.2
1965-02-25,0,76.7713985325809,-79.2
1965-02-26,0,76.7713985325809,-79.2
1965-02-27,0.03,76.8013985325808,-79.2
1965-02-28,0.01,76.7813985325808,-79.2
1965-03-01,0,76.7713985325809,-79.2
1965-03-02,0.02,76.7913985325808,-79.2
1965-03-03,0.02,76.7913985325808,-79.2
1965-03-04,0,76.7713985325809,-79.2
1965-03-05,0,76.7713985325809,-79.2
1965-03-06,0.02,76.7913985325808,-79.2
1965-03-07,0,76.7713985325809,-79.2
1965-03-08,0,76.7713985325809,-79.2
1965-03-09,0,76.7713985325809,-79.2
1965-03-10,0,76.7713985325809,-79.2
1965-03-11,0,76.7713985325809,-79.2
1965-03-12,0,76.7713985325809,-79.2
1965-03-13,0,76.7713985325809,-79.2
1965-03-14,0.05,76.8213985325809,-79.2
1965-03-15,0,76.7713985325809,-79.2
1965-03-16,0,76.7713985325809,-79.2
1965-03-17,0,76.7713985325809,-79.2
1965-03-18,0,76.7713985325809,-79.2
1965-03-19,0,76.7713985325809,-79.2
1965-03-20,0,76.7713985325809,-79.2
1965-03-21,0,76.7713985325809,-79.2
1965-03-22,0,76.7713985325809,-79.2
1965-03-23,0,76.7713985325809,-79.2
1965-03-24,0,76.7713985325809,-79.2
1965-03-25,0,76.7713985325809,-79.2
1965-03-26,0,76.7713985325809,-79.2
1965-03-27,0,76.7713985325809,-79.2
1965-03-28,0,76.7713985325809,-79.2
1965-03-29,0,76.7713985325809,-79.2
1965-03-30,0,76.7713985325809,-79.2
1965-03-31,0,76.7713985325809,-79.2
1965-04-01,0,76.7713985325809,-79.2
1965-04-02,0,76.7713985325809,-79.2
1965-04-03,0,76.7713985325809,-79.2
1965-04-04,0,76.7713985325809,-79.2
1965-04-05,0,76.7713985325809,-79.2
1965-04-06,0,76.7713985325809,-79.2
1965-04-07,0,76.7713985325809,-79.2
1965-04-08,1.31,78.0813985325807,-79.2
1965-04-09,0.01,76.7813985325808,-79.2
1965-04-10,0.36,77.1313985325809,-79.2
1965-04-11,0.14,76.9113985325808,-79.2
1965-04-12,3.39,80.1613985325807,-79.2
1965-04-13,4.29,81.0613985325807,-79.2
1965-04-14,0.03,76.8013985325808,-79.2
1965-04-15,0.05,76.8213985325809,-79.2
1965-04-16,9.4,86.171398532582,-79.2
1965-04-17,0,76.7713985325809,-79.2
1965-04-18,0.24,77.0113985325808,-79.2
1965-04-19,10.02,86.791398532582,-79.2
1965-04-20,1.51,78.2813985325808,-79.2
1965-04-21,0.19,76.9613985325808,-79.2
1965-04-22,0.24,77.0113985325808,-79.2
1965-04-23,3.77,80.5413985325807,-79.2
1965-04-24,0.31,77.0813985325809,-79.2
1965-04-25,2.76,79.5313985325807,-79.2
1965-04-26,0.02,76.7913985325808,-79.2
1965-04-27,0.49,77.2613985325808,-79.2
1965-04-28,0,76.7713985325809,-79.2
1965-04-29,0,76.7713985325809,-79.2
1965-04-30,0,76.7713985325809,-79.2
1965-05-01,0,76.7713985325809,-79.2
1965-05-02,0,76.7713985325809,-79.2
1965-05-03,0,76.7713985325809,-79.2
1965-05-04,0,76.7713985325809,-79.2
1965-05-05,0,76.7713985325809,-79.2
1965-05-06,0,76.7713985325809,-79.2
1965-05-07,0,76.7713985325809,-79.2
1965-05-08,0,76.7713985325809,-79.2
1965-05-09,0,76.7713985325809,-79.2
1965-05-10,0.02,76.7913985325808,-79.2
1965-05-11,9.31,86.0813985325819,-79.2
1965-05-12,1.66,78.4313985325808,-79.2
1965-05-13,0,76.7713985325808,-79.2
1965-05-14,0,76.7713985325809,-79.2
1965-05-15,0,76.7713985325809,-79.2
1965-05-16,0.12,76.8913985325808,-79.2
1965-05-17,11.07,87.841398532581,-79.2
1965-05-18,0.09,76.8613985325809,-79.2
1965-05-19,0,76.7713985325809,-79.2
1965-05-20,0,76.7713985325809,-79.2
1965-05-21,0,76.7713985325809,-79.2
1965-05-22,0,76.7713985325809,-79.2
1965-05-23,0,76.7713985325809,-79.2
1965-05-24,0,76.7713985325809,-79.2
1965-05-25,0.49,77.2613985325808,-79.2
1965-05-26,3.65,80.4213985325807,-79.2
1965-05-27,0,76.7713985325809,-79.2
1965-05-28,0,76.7713985325809,-79.2
1965-05-29,0.05,76.8213985325809,-79.2
1965-05-30,0,76.7713985325809,-79.2
1965-05-31,5.58,82.3513985325807,-79.2
1965-06-01,1.39,78.1613985325807,-79.2
1965-06-02,0,76.7713985325809,-79.2
1965-06-03,2.33,79.1013985325807,-79.2
1965-06-04,0.02,76.7913985325808,-79.2
1965-06-05,0,76.7713985325809,-79.2
1965-06-06,0,76.7713985325809,-79.2
1965-06-07,0,76.7713985325809,-79.2
1965-06-08,0,76.7713985325809,-79.2
1965-06-09,0,76.7713985325809,-79.2
1965-06-10,0,76.7713985325809,-79.2
1965-06-11,0,76.7713985325809,-79.2
1965-06-12,0,76.7713985325809,-79.2
1965-06-13,0,76.7713985325809,-79.2
1965-06-14,0,76.7713985325809,-79.2
1965-06-15,0,76.7713985325809,-79.2
1965-06-16,0,76.7713985325809,-79.2
1965-06-17,0,76.7713985325809,-79.2
1965-06-18,0,76.7713985325809,-79.2
1965-06-19,0,76.7713985325809,-79.2
1965-06-20,0,76.7713985325809,-79.2
1965-06-21,0,76.7713985325809,-79.2
1965-06-22,0.04,76.8113985325808,-79.2
1965-06-23,0.1,76.8713985325808,-79.2
1965-06-24,0,76.7713985325809,-79.2
1965-06-25,0.02,76.7913985325808,-79.2
1965-06-26,21.53,98.3013985325813,-79.2
1965-06-27,0.01,76.7813985325808,-79.2
1965-06-28,0.01,76.7813985325808,-79.2
1965-06-29,0,76.7713985325809,-79.2
1965-06-30,2.49,79.2613985325808,-79.2
1965-07-01,0,76.7713985325809,-79.2
1965-07-02,0.01,76.7813985325808,-79.2
1965-07-03,5.06,81.8313985325807,-79.2
1965-07-04,0.07,76.8413985325808,-79.2
1965-07-05,0,76.7713985325809,-79.2
1965-07-06,0.02,76.7913985325808,-79.2
1965-07-07,0,76.7713985325809,-79.2
1965-07-08,0,76.7713985325809,-79.2
1965-07-09,0,76.7713985325809,-79.2
1965-07-10,0,76.7713985325809,-79.2
1965-07-11,0,76.7713985325809,-79.2
1965-07-12,0.49,77.2613985325808,-79.2
1965-07-13,0,76.7713985325809,-79.2
1965-07-14,0.01,76.7813985325808,-79.2
1965-07-15,0.05,76.8213985325809,-79.2
1965-07-16,0,76.7713985325809,-79.2
1965-07-17,0.22,76.9913985325809,-79.2
1965-07-18,0.12,76.8913985325808,-79.2
1965-07-19,6.43,83.2013985325819,-79.2
1965-07-20,0,76.7713985325809,-79.2
1965-07-21,1.27,78.0413985325807,-79.2
1965-07-22,0.01,76.7813985325808,-79.2
1965-07-23,0.09,76.8613985325809,-79.2
1965-07-24,6.11,82.8813985325819,-79.2
1965-07-25,0.04,76.8113985325809,-79.2
1965-07-26,0,76.7713985325809,-79.2
1965-07-27,3.89,80.6613985325807,-79.2
1965-07-28,8.68,85.451398532582,-79.2
1965-07-29,2.17,78.9413985325808,-79.2
1965-07-30,0.28,77.0513985325808,-79.2
1965-07-31,0,76.7713985325809,-79.2
1965-08-01,0,76.7713985325809,-79.2
1965-08-02,0.09,76.8613985325809,-79.2
1965-08-03,5.26,82.0313985325807,-79.2
1965-08-04,8.57,85.341398532582,-79.2
1965-08-05,0.38,77.1513985325809,-79.2
1965-08-06,0.05,76.8213985325809,-79.2
1965-08-07,0,76.7713985325809,-79.2
1965-08-08,22.16,98.9313985325813,-79.2
1965-08-09,0.52,77.2913985325809,-79.2
1965-08-10,0,76.7713985325809,-79.2
1965-08-11,0,76.7713985325809,-79.2
1965-08-12,0,76.7713985325809,-79.2
1965-08-13,0.07,76.8413985325808,-79.2
1965-08-14,1.71,78.4813985325807,-79.2
1965-08-15,23.84,100.611398532581,-79.2
1965-08-16,5.18,81.9513985325807,-79.2
1965-08-17,59.09,135.86139853258,-79.2
1965-08-18,4.19,80.9613985325807,-79.2
1965-08-19,0,76.7713985325809,-79.2
1965-08-20,6.9,83.671398532582,-79.2
1965-08-21,0.01,76.7813985325808,-79.2
1965-08-22,0.01,76.7813985325808,-79.2
1965-08-23,0.3,77.0713985325808,-79.2
1965-08-24,0.03,76.8013985325808,-79.2
1965-08-25,0,76.7713985325809,-79.2
1965-08-26,0,76.7713985325809,-79.2
1965-08-27,0,76.7713985325809,-79.2
1965-08-28,0,76.7713985325809,-79.2
1965-08-29,0,76.7713985325809,-79.2
1965-08-30,0,76.7713985325809,-79.2
1965-08-31,0,76.7713985325809,-79.2
1965-09-01,0,76.7713985325809,-79.2
1965-09-02,3.33,80.1013985325807,-79.2
1965-09-03,4.27,81.0413985325807,-79.2
1965-09-04,5.81,82.5813985325807,-79.2
1965-09-05,0.21,76.9813985325808,-79.2
